f10,f02,f07,f18,f15,f21,Month,f12,f06,f04,f19,f05,f20,f16,f09,f17,f14,f03,f08,f11,f01,f13,label
0,3.546315545,1.9723,1.6235,0.348,2,Nov,5,1.975,2,1,0,0.0,14568.16201,41.7,0.0375,401,1,4,0.006633907,114.0,0.020148947,1
0,0.0,-1.0927,-0.5076,-0.3073,2,May,4,-0.0907,1,0,0,0.0,173.0,47.0,0.1,6,2,2,0.0125,0.0,0.0375,0
0,0.0,-0.4772,-2.2796,-2.4897,2,Dec,0,0.6148,2,0,1,0.0,1014.375,0.0,0.0184,46,2,3,0.008695652,0.0,0.026449275,0
0,14.58941181,-0.6523,-0.3023,-0.4942,4,Dec,0,1.0148,2,0,1,0.0,866.3333333,0.0,0.0434,19,2,3,0.0,0.0,0.025,0
0,0.0,2.2295,-1.1801,-0.7129,1,Dec,2,0.9888,1,0,0,0.0,976.0,11.0,0.0207,11,1,1,0.024358974,0.0,0.044688645,0
0,0.0,-0.917,0.8095,0.6243,2,Dec,0,0.757,3,0,0,0.0,588.5,0.0,0.2,18,1,4,0.051851852,0.0,0.08962963,0
0,0.0,0.4741,-2.1951,-2.0402,2,Dec,0,-2.4131,2,0,0,0.0,0.0,0.0,0.025,1,2,1,0.2,0.0,0.2,0
0,0.0,1.8401,-0.4401,-0.1689,2,Dec,1,0.6082,2,0,0,0.0,850.6666667,5.0,0.0413,26,3,1,0.007407407,0.0,0.061728395,0
0,0.0,-1.206,1.2284,1.9525,2,Nov,0,-0.683,3,0,0,0.0,69.0,0.0,0.0143,4,3,1,0.0,0.0,0.05,0
1,0.0,-0.8482,-0.9019,-1.468,1,Dec,5,0.2342,4,0,1,0.0,291.1666667,152.5,0.0152,15,2,1,0.0,0.0,0.02,0
0,0.0,-0.3397,1.1264,1.2471,2,Dec,7,0.8518,3,0,0,0.0,978.0916667,167.0083333,0.0455,40,2,2,0.001136364,0.0,0.016060606,0
0,0.0,-1.3472,-0.3229,-0.397,2,Dec,0,0.4188,2,0,0,0.0,1287.958333,0.0,0.05,36,3,1,0.034259259,0.0,0.073333333,0
0,0.0,1.2365,1.1284,1.3712,2,Mar,1,1.1324,2,0,1,0.0,2258.833333,25.0,0.013,28,3,3,0.007142857,0.0,0.046428571,0
1,0.0,-0.4856,0.5187,0.496,2,May,1,-0.3397,2,0,0,0.0,198.1666667,260.0,0.0125,11,2,9,0.0,0.0,0.008333333,0
0,0.0,1.0603,2.3619,2.2471,2,May,0,0.8807,2,0,0,0.0,1492.166667,0.0,0.025,21,2,3,0.023809524,0.0,0.055555556,0
0,24.68624612,0.5344,0.0673,0.4518,2,June,1,0.649,2,0,0,0.0,1463.48,50.4,0.0121,49,1,9,0.004081633,0.0,0.015646259,0
0,0.0,0.0176,1.4401,0.8952,2,May,2,-0.0164,2,0,0,0.0,618.0,23.0,0.1,31,3,9,0.0,0.0,0.006451613,0
0,0.0,0.9646,-0.416,0.0296,2,Dec,0,-0.0031,2,0,0,0.0,325.5,0.0,0.0574,15,1,1,0.02,0.0,0.058666667,0
1,22.738,0.6901,-0.3361,-0.3943,1,May,0,-0.0056,1,0,0,0.0,482.6666667,0.0,0.0571,11,2,6,0.0,0.0,0.02,1
0,55.5696756,2.0611,1.5518,1.6312,1,Nov,0,-0.5635,4,0,1,0.0,493.0,0.0,0.07,22,8,9,0.0,0.0,0.00952381,1
0,0.0,-1.328,-1.6468,-1.2423,2,Nov,0,-0.4957,2,0,0,0.0,419.375,0.0,0.0067,14,1,8,0.042857143,0.0,0.083333333,0
0,11.30850046,0.2455,0.2498,-0.2402,2,Nov,6,0.5164,2,0,0,0.0,1387.5,84.66666667,0.0136,24,3,1,0.0,0.0,0.017261905,1
0,0.0,1.2139,1.7356,1.5381,1,Dec,0,0.978,1,0,0,0.0,1434.908333,0.0,0.1,23,2,1,0.0,0.0,0.030952381,0
0,0.0,-2.1157,1.4279,1.0059,2,May,0,0.9563,2,8,0,0.4,3981.892484,0.0,0.0179,51,3,8,0.003389831,707.5,0.015404896,0
0,0.0,0.4763,-1.5353,-1.1174,4,Mar,0,-1.3626,2,0,1,0.0,15.0,0.0,0.0195,3,1,3,0.0,0.0,0.066666667,0
1,53.988,0.5833,-2.2354,-2.0072,2,May,0,0.533,2,0,1,0.0,805.0,0.0,0.0281,24,2,1,0.0,0.0,0.008695652,1
0,0.0,-0.5524,-0.57,-0.7868,2,May,0,-3.4381,2,0,0,0.6,0.0,0.0,0.0667,2,3,7,0.2,0.0,0.2,0
0,0.0,-0.705,-2.4851,-2.7023,2,May,0,-0.4292,2,0,0,0.0,176.3333333,0.0,0.0048,7,13,2,0.0,0.0,0.011111111,0
0,0.0,1.2908,-1.5271,-1.1413,1,May,0,-2.7033,1,0,0,0.0,0.0,0.0,0.05,1,3,1,0.2,0.0,0.2,0
0,21.24191985,-0.5379,-0.0457,-0.3998,2,Nov,3,0.963,2,0,0,0.0,368.68,66.33333333,0.0429,12,2,1,0.04,0.0,0.084444444,1
0,0.0,0.8352,-0.4766,0.1156,1,Feb,0,-1.6042,1,0,0,0.2,33.0,0.0,0.1,2,3,1,0.0,0.0,0.1,0
1,0.0,0.4772,0.1787,0.3547,5,May,0,0.0397,2,1,0,0.6,388.0,0.0,0.04,8,2,3,0.025,25.0,0.033333333,0
0,0.0,-0.4298,0.0994,0.295,2,Dec,0,0.0226,1,0,0,0.0,624.0083333,0.0,0.0403,20,2,3,0.005,0.0,0.015178571,0
0,0.0,-0.0887,-0.4705,-0.8647,10,Dec,0,-0.0164,2,0,0,0.0,178.25,0.0,0.0337,7,3,6,0.028571429,0.0,0.057142857,0
1,0.0,0.707,-0.0882,-0.3185,2,May,5,-0.1535,2,0,0,0.0,415.5,52.5,0.0833,7,4,1,0.0,0.0,0.016666667,0
0,0.0,-0.5978,1.5251,1.0047,2,Nov,0,-0.215,2,0,0,0.0,1975.455952,0.0,0.0624,54,2,9,0.003703704,0.0,0.016049383,0
0,0.0,-1.5216,-1.0039,-1.3675,1,May,2,-0.3396,1,2,0,0.0,404.6190476,115.0,0.0333,23,2,2,0.0,31.0,0.026,0
0,0.0,0.282,0.4227,0.6026,2,May,1,-0.1879,2,0,0,0.0,160.5,7.0,0.0167,9,3,2,0.0,0.0,0.025,0
0,21.6018009,0.1533,-0.9588,-1.1895,2,Nov,3,0.9977,2,0,0,0.0,1193.0,37.0,0.0667,62,1,1,0.003076923,0.0,0.015384615,1
0,0.0,-0.4131,-0.1508,0.6933,2,Mar,5,-0.3378,2,0,0,0.0,1792.8,179.5,0.0138,36,10,3,0.0,0.0,0.004390244,0
0,0.0,0.0525,-0.0747,-0.3442,1,Nov,0,-0.0037,1,0,0,0.0,1251.932143,0.0,0.2,38,1,1,0.0,0.0,0.011302211,0
0,0.0,0.7373,-0.0122,0.0737,5,May,4,0.1352,6,0,1,1.0,1630.972222,38.30555556,0.0667,52,2,3,0.012,0.0,0.026,0
0,0.0,1.8167,-0.7939,-0.7557,2,Feb,0,-1.0389,3,0,0,0.0,68.0,0.0,0.0301,2,3,3,0.0,0.0,0.1,0
0,0.0,0.3426,-0.4538,-0.3944,2,May,0,1.2266,4,2,1,0.0,875.5,0.0,0.0452,27,2,1,0.0,66.0,0.014367816,0
0,0.0,0.1151,-0.1198,-0.2179,5,Feb,0,0.3198,2,0,0,0.2,622.25,0.0,0.0125,22,4,1,0.003030303,0.0,0.006060606,0
0,0.0,0.8195,0.0215,-0.2641,1,Dec,0,-2.9718,1,0,1,0.0,0.0,0.0,0.0147,1,1,4,0.2,0.0,0.2,0
0,0.0,0.2858,0.3864,0.9332,8,Nov,4,-0.1485,1,2,1,0.0,198.25,56.5,0.075,9,6,3,0.018181818,8.0,0.036363636,0
0,24.27165,-1.6912,-0.1566,-0.0134,2,May,13,1.8158,2,8,0,0.0,6483.775,388.3,0.0125,67,2,4,0.00375,417.0,0.01725,0
0,0.0,-0.6028,1.2295,0.9792,2,May,0,0.1681,2,0,0,0.8,213.5,0.0,0.0333,23,3,7,0.1,0.0,0.121212121,0
0,0.0,-1.2397,1.0458,1.1357,5,Dec,3,1.0304,2,2,0,0.0,1347.266667,91.66666667,0.0435,29,1,1,0.0,12.0,0.008854167,0
0,0.0,0.6966,0.1238,0.022,1,May,4,0.8205,1,1,1,0.0,1740.45,139.0,0.0571,26,2,6,0.016666667,146.0,0.03,0
0,0.0,1.2734,0.023,-0.4493,2,Nov,0,-0.0446,2,2,0,0.0,598.8738095,0.0,0.075,18,10,1,0.003333333,7.0,0.025555556,0
0,34.45943549,0.3562,0.0194,-0.2102,2,Nov,12,1.3432,3,14,1,0.0,3684.855282,430.1570175,0.0079,85,2,1,0.000934579,622.4,0.009959744,0
0,0.0,-1.0315,-0.0552,0.5489,2,Nov,0,0.0307,3,0,0,0.0,142.125,0.0,0.0238,6,2,6,0.0,0.0,0.033333333,0
0,0.0,0.8012,0.3421,0.1521,2,Mar,0,-1.0098,2,0,0,0.0,44.0,0.0,0.0095,6,1,3,0.066666667,0.0,0.1,0
0,0.0,-0.9636,0.8478,0.9938,2,Nov,4,-0.7147,3,0,0,0.0,89.5,118.7,0.0009,3,4,1,0.0,0.0,0.047619048,0
0,12.74039337,0.2533,-0.3109,-0.5387,2,Nov,9,1.0609,3,4,1,0.0,2989.780952,307.360119,0.0308,95,1,4,0.005882353,77.91666667,0.014513583,0
1,0.0,-1.1999,0.1496,-0.2685,2,May,1,-0.8701,2,0,0,0.0,253.8,13.0,0.027,14,3,1,0.0,0.0,0.02,0
0,0.0,-1.3871,-0.29,-0.2002,2,Mar,2,0.8341,2,0,1,0.0,1724.25,15.66666667,0.05,30,1,3,0.013793103,0.0,0.032413793,0
1,0.0,-1.4044,1.0364,0.9595,2,Mar,4,0.087,2,0,0,0.0,430.5,83.5,0.0196,9,2,1,0.0,0.0,0.015384615,0
1,14.13268846,1.0173,-0.2587,0.5885,1,Dec,0,0.0929,4,0,0,0.0,455.0833333,0.0,0.0595,21,2,1,0.0,0.0,0.010526316,1
0,0.0,-0.6618,0.5516,0.4091,2,Nov,0,-2.5475,3,0,0,0.0,0.0,0.0,0.0133,2,3,7,0.2,0.0,0.2,0
0,0.0,0.4364,0.4356,0.7452,2,May,0,0.1397,3,0,0,0.8,612.5833333,0.0,0.0667,25,13,1,0.008333333,0.0,0.0125,0
1,0.0,-1.2993,1.0616,1.3022,2,May,3,-0.3497,2,0,0,0.0,355.0,44.0,0.0159,10,2,1,0.0,0.0,0.016666667,0
0,0.0,1.4903,-1.3364,-1.114,1,Nov,0,0.88,1,0,0,0.0,1664.0,0.0,0.0026,22,2,1,0.03030303,0.0,0.032424242,1
0,0.0,-0.6192,1.2318,1.3127,1,May,0,0.2613,1,0,1,0.0,185.5,0.0,0.0097,8,2,3,0.025,0.0,0.0375,0
0,0.0,1.2526,0.3034,0.2569,2,Mar,1,-0.4317,3,0,1,0.0,548.1857143,6.0,0.0375,14,1,3,0.028571429,0.0,0.02987013,0
0,3.31108,2.0197,0.8218,0.9075,2,Mar,3,1.269,1,5,1,0.0,3065.945238,152.5,0.0488,43,1,1,0.0,243.5,0.011666667,1
0,0.0,-0.2163,-0.0135,-1.0097,2,Feb,0,0.5562,3,0,0,0.0,800.8333333,0.0,0.2,11,3,1,0.0,0.0,0.003636364,0
0,0.0,0.1083,0.4756,0.9969,5,May,4,1.6174,2,0,0,0.4,3086.398654,155.0,0.0174,60,1,2,0.000287356,0.0,0.019676875,0
0,0.0,0.2436,0.6342,0.9562,2,Dec,6,1.285,1,1,0,0.0,2719.654762,122.25,0.2,60,2,1,0.006557377,33.5,0.012080406,0
0,0.0,0.4638,1.5101,1.9782,2,Nov,5,-0.2794,3,1,0,0.0,1017.576667,178.92,0.0431,33,3,1,0.013157895,6.0,0.011842105,0
0,3.451072113,-0.2742,0.51,0.5795,2,Nov,1,1.1275,2,0,0,0.0,4310.004668,41.125,0.0133,126,2,2,0.000687831,0.0,0.012822843,0
0,0.0,1.0956,0.9945,1.3369,1,Nov,0,1.9713,2,0,1,0.0,3301.222222,0.0,0.0205,63,1,3,0.006451613,0.0,0.03016129,0
0,0.0,-0.5084,1.2096,1.4002,4,Dec,0,-0.0744,2,0,0,0.0,183.0,0.0,0.1,8,1,4,0.0,0.0,0.00625,0
0,0.0,-1.9251,0.5342,0.3203,1,Mar,0,0.372,1,0,0,0.0,708.25,0.0,0.034,18,3,1,0.0,0.0,0.045098039,0
1,27.79149135,0.2464,-0.8814,-1.1863,1,Dec,8,1.2973,1,3,0,0.0,2228.707287,335.0636364,0.0077,36,2,3,0.005853659,738.0833333,0.010086083,0
0,0.0,-0.1084,-0.0246,-0.3967,1,May,0,-0.921,1,0,1,0.0,180.1666667,0.0,0.001,6,2,7,0.0,0.0,0.016666667,0
0,0.0,0.8324,-0.3765,-0.1813,2,Dec,0,-1.0298,2,0,0,0.0,173.5,0.0,0.0333,12,2,2,0.0,0.0,0.008333333,0
0,0.818306551,1.596,-1.4399,-1.3845,2,Nov,5,1.2437,2,0,1,0.0,3865.838889,44.0,0.0286,131,2,3,0.006458094,0.0,0.023900203,1
0,0.0,0.1295,0.865,1.5565,2,Nov,0,-1.4161,2,0,0,0.0,47.0,0.0,0.04,5,3,3,0.0,0.0,0.04,0
0,0.0,0.1073,-0.0243,0.4752,2,Mar,0,0.337,3,0,0,0.0,557.1666667,0.0,0.1212,17,1,1,0.023529412,0.0,0.049509804,0
0,0.0,0.1267,-0.8006,-0.0836,2,Nov,0,0.6937,4,0,0,0.0,1127.566667,0.0,0.0133,44,3,1,0.006818182,0.0,0.021969697,0
0,0.0,-0.6593,-0.0111,0.2496,2,Dec,1,0.994,2,1,0,0.0,2448.536054,23.0,0.0374,78,10,3,0.011898734,284.0,0.02841508,0
0,0.0,-1.2174,1.2482,1.0584,2,Mar,0,-3.1092,2,0,0,0.0,0.0,0.0,0.04,1,1,7,0.2,0.0,0.2,0
0,55.23646154,0.1791,0.707,0.3004,1,May,0,0.4962,1,0,0,0.0,838.55,0.0,0.0048,14,4,3,0.0,0.0,0.016783217,1
0,10.36159616,0.9087,0.3949,-0.1349,2,Nov,7,1.4969,1,3,0,0.0,6095.481945,32.64285714,0.0221,224,2,1,0.002623688,189.0,0.016400421,1
0,44.92362122,-2.2654,1.1652,0.8516,2,Nov,1,0.8515,2,0,0,0.0,531.5,54.5,0.0546,26,2,3,0.007692308,0.0,0.023076923,0
0,0.0,-0.4357,-1.596,-1.4786,6,Feb,0,-0.4692,2,0,0,0.4,104.0,0.0,0.039,4,3,6,0.0,0.0,0.05,0
0,0.0,-0.9819,1.1266,1.418,2,May,0,-0.2856,2,0,0,0.0,629.5,0.0,0.0266,25,13,1,0.0,0.0,0.01447619,0
1,16.7293697,0.9118,-0.0837,0.174,4,Dec,3,0.821,2,0,0,0.0,1729.75,29.25,0.0115,32,2,3,0.0,0.0,0.005714286,1
0,0.0,-0.8134,1.4682,1.0986,1,Mar,3,0.0701,1,0,0,0.0,319.0,52.0,0.1333,9,1,1,0.0,0.0,0.02,0
0,0.0,0.0623,-0.7672,-1.0653,1,Mar,0,-0.4696,1,0,1,0.0,158.5,0.0,0.08,8,3,1,0.0,0.0,0.05,0
0,0.0,-0.2282,-0.1923,-1.3349,2,Dec,10,0.9417,3,2,0,0.0,2207.366936,149.013357,0.0175,78,2,1,0.002380952,138.0,0.012458392,0
0,0.0,1.2961,-0.897,-0.6549,1,Nov,0,-1.1308,1,0,0,0.0,35.4,0.0,0.0091,3,1,1,0.0,0.0,0.066666667,0
0,0.0,-0.3432,1.1925,1.4468,2,May,0,1.0596,3,0,0,0.8,495.0,0.0,0.2,18,13,1,0.011111111,0.0,0.03,0
1,0.0,-0.2435,-0.3355,-0.2239,2,Nov,1,-0.8612,3,2,1,0.0,80.5,39.2,0.05,7,2,4,0.0,120.8,0.01,0
0,0.0,0.0257,1.6392,1.4261,1,May,0,0.0787,1,0,1,0.0,156.0,0.0,0.0146,5,4,1,0.06,0.0,0.1,0
0,0.0,-1.8179,-1.5323,-0.9912,1,May,2,-2.8189,1,0,1,0.0,0.0,2.0,0.0093,0,2,3,0.1,0.0,0.1,0
0,1.257438906,-1.0722,0.1418,-0.0192,2,Nov,6,0.1826,2,1,0,0.0,6481.483333,27.0,0.0185,141,2,1,0.0,0.0,0.019984285,0
0,0.0,1.4362,0.494,0.5055,2,Nov,7,1.5991,2,2,0,0.0,5410.956705,79.5,0.0436,65,2,3,0.002898551,31.5,0.019031516,0
0,0.0,0.5165,-1.4409,-1.4472,1,May,0,-0.476,1,0,1,0.0,258.5,0.0,0.1071,3,2,4,0.0,0.0,0.033333333,0
0,0.0,0.0843,-2.0966,-1.4227,1,May,0,-0.1844,1,0,0,0.6,438.075,0.0,0.1,25,3,3,0.008,0.0,0.024698413,0
0,0.0,1.0815,0.9208,0.7824,1,June,1,1.0876,4,2,0,0.0,2398.766667,34.26666667,0.05,8,3,1,0.0,21.2,0.022222222,0
0,0.0,-0.1802,-0.7458,-0.5791,2,Nov,0,-0.0276,2,0,0,0.0,411.0833333,0.0,0.0083,15,3,3,0.013333333,0.0,0.033333333,0
1,19.95572297,0.7508,0.6097,0.2548,2,Mar,9,0.3875,1,0,0,0.0,3552.702381,204.0833333,0.0052,63,8,8,0.0,0.0,0.007,1
0,0.0,-0.3027,-2.1977,-2.2632,2,Mar,0,-2.3564,3,0,0,0.0,0.0,0.0,0.0444,1,1,1,0.2,0.0,0.2,0
0,4.470297685,-0.7759,0.0318,-0.4769,2,Nov,14,1.8802,2,0,1,0.0,7128.75377,515.9821429,0.0444,170,1,7,0.003370787,0.0,0.016081238,1
0,0.0,0.9391,-0.4778,-0.4347,1,Mar,4,-0.3474,1,0,0,0.0,229.3333333,352.0,0.0317,17,1,1,0.011111111,0.0,0.031481481,0
0,0.0,-0.1892,0.3388,0.8926,2,Nov,0,0.3177,3,0,0,0.0,422.5,0.0,0.1,10,10,5,0.0,0.0,0.02,0
0,67.18378365,0.9059,-1.0378,-1.3236,2,Nov,1,0.5321,2,0,0,0.0,1126.392821,92.6,0.1,30,6,1,0.0,0.0,0.006666667,1
2,0.0,-0.3342,0.4004,0.277,13,Dec,3,-0.4181,8,4,0,0.0,43.0,61.0,0.0215,1,20,9,0.0,31.0,0.025,0
0,6.7485,0.365,-0.3283,0.0969,2,May,6,1.2758,2,2,0,0.0,2293.59902,97.88235294,0.1014,58,4,7,0.008357771,9.0,0.033973374,1
0,0.0,-2.2591,-0.0678,-0.6388,1,Nov,1,-0.0091,1,0,0,0.0,1319.547421,2.0,0.0033,79,3,1,0.005128205,0.0,0.00962556,0
0,16.42363253,0.1511,1.6668,1.7879,1,May,9,1.2783,1,1,0,0.0,1721.872725,159.7166667,0.125,39,13,1,0.00974026,20.0,0.019066142,0
0,0.0,2.181,-1.3242,-1.4867,2,May,0,-2.6894,2,0,1,0.0,0.0,0.0,0.05,2,1,6,0.2,0.0,0.2,0
0,0.0,0.9882,-0.5644,0.2956,2,Mar,0,-0.2386,2,0,0,0.0,241.0,0.0,0.0438,11,1,5,0.0,0.0,0.018181818,0
1,0.0,-0.2882,2.4774,2.7937,2,Dec,0,0.6526,2,0,1,0.0,955.375,0.0,0.1,26,2,7,0.0,0.0,0.008333333,0
0,0.0,0.0753,-0.1931,-0.4737,2,Nov,6,1.4228,1,0,0,0.0,1704.580556,145.0,0.2,85,2,3,0.002930403,0.0,0.02539857,1
0,91.98,1.0257,0.1559,-0.3716,1,Mar,5,0.6238,1,1,0,0.0,1267.233333,243.6666667,0.0333,20,1,3,0.0,415.0,0.01,1
0,0.0,0.3709,-0.2408,-0.0871,2,Nov,0,-3.6746,2,0,0,0.0,0.0,0.0,0.0063,1,3,2,0.2,0.0,0.2,0
0,42.422531,0.8797,-1.1693,-1.6731,2,Dec,0,0.4024,2,0,0,0.0,680.5,0.0,0.0333,12,10,6,0.0,0.0,0.018181818,1
0,0.0,0.8341,-0.1375,-0.1914,1,Mar,1,0.3135,1,1,0,0.0,1131.808333,0.0,0.0455,43,3,1,0.028787879,60.0,0.047348485,0
0,0.0,-0.9532,-1.1873,-0.8062,5,Mar,1,0.3374,2,1,1,0.0,872.4,26.0,0.0722,55,1,1,0.003508772,0.0,0.01754386,0
0,0.0,1.0677,-2.6436,-2.5325,4,Mar,1,0.5787,2,0,1,0.0,413.0,45.0,0.0275,10,1,1,0.0,0.0,0.009090909,0
0,4.289678861,1.1551,-0.1595,-0.3182,2,Nov,11,1.7303,2,3,0,0.0,2453.177381,162.75,0.0231,80,2,3,0.004022989,67.5,0.017778905,1
0,60.01343064,0.4508,-1.11,-1.6451,2,Dec,1,-0.6076,2,0,0,0.0,361.5,25.5,0.0333,10,1,1,0.0,0.0,0.02,1
0,0.0,-0.2837,0.6496,0.8468,13,Dec,0,-0.0911,2,0,0,0.0,172.0,0.0,0.01,3,20,9,0.0,0.0,0.066666667,0
0,6.733744751,0.3473,-1.0022,-0.4786,2,Nov,13,0.6764,2,1,0,0.0,2582.699717,249.3916667,0.075,71,2,1,0.0,103.0,0.013853727,0
0,0.0,0.7623,-0.5044,-0.8188,2,May,0,1.5097,2,0,0,0.8,2841.0,0.0,0.0309,29,4,7,0.0,0.0,0.024137931,0
0,11.38642105,1.0724,-0.9768,-0.1907,1,May,0,0.0114,4,1,1,0.0,1120.266667,0.0,0.05,19,4,6,0.021052632,28.0,0.052631579,1
0,18.16617631,0.5819,0.0514,-0.0606,2,Dec,8,1.1609,2,0,0,0.0,2714.958333,52.5,0.1095,33,1,7,0.0,0.0,0.02,0
0,0.0,2.4035,0.3791,0.228,1,Dec,0,0.2104,1,0,0,0.0,891.5,0.0,0.0212,9,2,1,0.0,0.0,0.0125,0
0,0.0,-1.6389,-0.6911,-1.1262,2,May,4,1.0678,2,0,0,0.0,1706.712281,122.5,0.0292,66,4,1,0.0,0.0,0.00957265,0
0,0.0,-2.0054,-0.6764,-0.5455,10,May,0,-2.8656,2,0,1,0.0,0.0,0.0,0.2,1,4,3,0.2,0.0,0.2,0
0,0.0,0.0887,0.2955,0.3123,3,Nov,1,0.6281,3,0,1,0.0,812.875,52.5,0.0132,19,11,5,0.0,0.0,0.003333333,0
0,0.0,-0.9678,0.1514,0.1786,2,Mar,0,0.3006,2,0,1,0.0,1229.766667,0.0,0.005,37,3,1,0.005405405,0.0,0.014414414,0
0,0.0,0.113,-0.2834,-0.1171,2,Nov,13,1.3447,2,5,0,0.0,6759.311928,295.9285714,0.0106,154,10,3,0.005767417,17.9,0.02883646,0
0,0.0,-1.6104,1.2089,1.3178,2,Nov,4,0.6522,2,0,0,0.0,1671.375,26.0,0.0286,22,8,3,0.018333333,0.0,0.040555556,0
0,0.0,0.1329,-0.6853,-0.627,2,Mar,3,1.2289,2,0,0,0.0,2419.133333,99.0,0.0233,37,1,3,0.007894737,0.0,0.023245614,0
2,0.0,2.3109,0.8748,0.5823,5,Nov,6,0.1919,2,2,0,0.0,109.0,723.5,0.0169,5,2,2,0.0,410.5,0.015384615,1
0,51.11722549,1.1085,2.026,1.2907,2,May,3,0.3421,2,0,0,0.0,931.5,80.0,0.1667,32,1,1,0.008823529,0.0,0.023529412,0
0,0.0,-1.098,0.8357,0.6655,2,Mar,0,0.2699,2,0,0,0.0,606.0,0.0,0.0258,20,1,6,0.0,0.0,0.011111111,0
0,214.3066627,0.6905,0.3772,-0.0405,2,Nov,8,0.198,2,3,0,0.0,968.1964286,212.625,0.0133,52,2,1,0.0,124.5,0.005172414,1
1,0.0,0.8852,-0.1022,-0.5441,1,Mar,2,-0.583,1,0,0,0.0,424.0,78.0,0.0224,24,10,3,0.0,0.0,0.001190476,0
0,17.28402947,1.8245,0.8825,0.8653,1,Nov,11,1.6117,4,0,0,0.0,4637.53842,326.4946809,0.0267,92,3,4,0.0005,0.0,0.011495239,0
0,14.67222588,0.0469,-0.4444,-0.0392,2,Dec,4,0.9187,2,0,0,0.0,1285.583333,390.5,0.0476,27,2,8,0.0,0.0,0.006896552,1
0,0.0,-0.8541,0.9261,1.0698,2,Dec,0,-1.2492,2,0,0,0.0,29.16666667,0.0,0.2,8,2,3,0.0,0.0,0.1,0
1,270.7846931,2.1176,-0.0131,0.6137,4,Nov,0,0.7527,2,0,0,0.0,432.0,0.0,0.0122,7,8,1,0.0,0.0,0.014285714,1
0,0.0,-0.3592,0.4835,0.9573,2,June,3,0.665,3,0,1,0.0,1948.088333,118.55,0.0017,34,13,1,0.027027027,0.0,0.041643072,0
1,0.0,-1.0267,2.0542,1.8063,2,May,2,-0.3951,2,0,1,0.0,177.5,102.0,0.0149,13,3,4,0.0,0.0,0.026666667,0
0,0.0,1.0512,-1.4892,-2.0628,2,Nov,0,-3.2675,3,0,0,0.0,0.0,0.0,0.0017,1,20,1,0.2,0.0,0.2,0
0,0.0,-1.68,1.8725,1.9555,2,Nov,9,0.2379,2,0,1,0.0,2128.416667,185.75,0.2,40,3,3,0.004761905,0.0,0.019047619,0
0,0.0,-0.684,0.6374,0.3816,2,Dec,2,1.4866,2,0,0,0.0,683.1653846,98.75,0.2,24,2,1,0.0,0.0,0.011111111,0
0,0.0,0.9663,0.5879,0.5198,2,Nov,0,1.4161,3,0,0,0.0,5389.883333,0.0,0.1222,116,1,1,0.009565217,0.0,0.020786749,0
0,0.0,-0.6283,-1.7284,-1.4101,1,Nov,0,-2.908,1,0,0,0.0,0.0,0.0,0.0644,3,6,6,0.2,0.0,0.2,0
0,5.789028571,0.7637,-0.6271,-0.2029,1,May,7,0.603,1,2,0,0.0,2054.114286,146.0,0.0205,28,3,9,0.0,37.0,0.011877551,0
0,0.0,-1.2267,-1.0947,-1.0838,2,Nov,0,-0.2996,3,0,1,0.0,118.3333333,0.0,0.0245,6,3,1,0.033333333,0.0,0.044444444,0
1,0.0,0.7754,-1.1105,-1.3116,2,Dec,3,-0.4739,2,0,0,0.0,253.25,63.5,0.0323,8,2,7,0.0,0.0,0.02,0
0,0.0,0.4721,0.2124,0.2042,2,Nov,0,-3.8633,2,0,0,0.0,0.0,0.0,0.0137,2,1,1,0.1,0.0,0.2,0
0,0.0,1.6207,1.1718,0.7851,2,Nov,9,2.0408,2,0,0,0.0,4558.372222,559.1666667,0.0286,126,2,3,0.0,0.0,0.00620155,0
0,0.0,-0.2459,-0.1014,-0.0976,2,Mar,0,-0.0435,2,0,0,0.0,227.5,0.0,0.0333,3,3,1,0.0,0.0,0.022222222,0
0,0.0,-0.3526,-0.1494,0.2341,2,May,1,-0.3686,3,0,1,0.0,304.0,0.0,0.0071,10,4,4,0.0,0.0,0.02,0
0,19.21218939,0.9042,-0.0987,-0.0581,2,May,2,0.1435,2,0,0,0.0,724.3166667,44.0,0.0183,44,2,3,0.0,0.0,0.011363636,1
0,0.0,1.0476,-0.7618,-0.9888,1,Feb,0,-3.1485,1,0,0,0.0,0.0,0.0,0.0067,1,3,3,0.2,0.0,0.2,0
0,0.0,-0.7427,2.2263,2.6283,2,Mar,0,0.8066,1,0,0,0.0,669.9679487,0.0,0.0778,29,2,6,0.013793103,0.0,0.017241379,0
0,0.0,-0.1421,-0.8599,-1.1751,2,Dec,0,0.7247,2,0,0,0.0,592.5,0.0,0.2,12,2,1,0.0,0.0,0.022222222,0
0,0.0,1.9496,1.8354,1.3859,2,Mar,0,0.1665,2,0,0,0.0,617.5,0.0,0.0225,29,10,3,0.006896552,0.0,0.01954023,0
2,0.0,0.7803,-0.4265,-0.3389,13,Dec,0,-3.0905,8,0,0,0.0,0.0,0.0,0.1167,1,20,9,0.2,0.0,0.2,0
0,0.0,0.7243,0.7276,1.0426,4,May,1,0.4568,2,0,0,0.2,1747.125,10.5,0.0071,49,4,1,0.027659574,0.0,0.048014184,0
